ID	FK_Plant_ID	Unique_Plant_ID	PlantName	Biomass	OtherSolidFuels	LiquidFuels	NaturalGas	OtherGases	SO2	NOx	Dust
4149	2858	DE0082	HW Braunschweig Süd (A82)	0	0	7.3	0	0	1.2	0.8	0.01
4150	3453	DE0082	HW Braunschweig Süd (A82)	0	0	16.9	0	0	4.9	2.9	0.06
4151	4050	DE0082	HW Braunschweig Süd (A82)	0	0	20.3	0	0	1.7	3.1	0.1
4152	4647	DE0082	HW Braunschweig Süd (A82)	0	0	67.5	0	0	9.9	10.7	0.9
4153	5256	DE0082	HW Braunschweig Süd (A82)	0	0	4.13	0	0	0.7	0.6	0.6
4154	5871	DE0082	HW Braunschweig Süd (A82)	0	0	18.8	0	0	2.3	2.4	0.28
4156	1096	DE0083	Braunschweiger Versorgungs AG, Heizwerk West	0	0	35.3	0	0	9.5	5.7	0.4
4157	1714	DE0083	Braunschweiger Versorgungs AG, Heizwerk West	0	0	36.7	0	0	11.5	6.2	0.4
4158	2332	DE0083	Braunschweiger Versorgungs AG, Heizwerk West	0	0	29.4	0	0	6.8	3.8	0.3
4159	2859	DE0083	HW Braunschweig West (A83)	0	0	17.6	0	0	4.1	2.1	0.1
4160	3454	DE0083	HW Braunschweig West (A83)	0	0	13.7	0	0	6.5	3.7	0.1
4161	4051	DE0083	HW Braunschweig West (A83)	0	0	17	0	0	2.7	4.2	0.3
4162	4648	DE0083	HW Braunschweig West (A83)	0	0	30.7	0	0	5.7	7.2	0.4
4163	5257	DE0083	HW Braunschweig West (A83)	0	0	3.6	0	0	0.94	0.85	0.04
4164	5872	DE0083	HW Braunschweig West (A83)	0	0	19.1	0	0	3.7	4.7	0.3
4166	1097	DE0084	Dampfkesselanlage Stahlwerke	0	0	0	646	105.8	4.5	23.9	0.04
4167	1715	DE0084	Dampfkesselanlage Stahlwerke	0	0	0	641	52.9	5.12	16.3	0.035
4168	2333	DE0084	Dampfkesselanlage Stahlwerke	0	0	0	636	0	3.71	10.85	0.747
4169	2860	DE0084	IKW Bremen Stahl (A84)	0	0	0	80	293.1	13	8.2	0.91
4170	3455	DE0084	IKW Bremen Stahl (A84)	0	0	0	113.2	313.1	24.237	10.983	0.349
4171	4052	DE0084	IKW Bremen Stahl (A84)	0	0	0	99.415	422.532	27.697	8.651	0.395
4172	4649	DE0084	IKW Bremen Stahl (A84)	0	0	0	75.161	382.082	27.233	3.166	0.077
4173	5258	DE0084	IKW Bremen Stahl (A84)	0	0	0	87.471	392.829	28.672	8.383	0.081
4174	5873	DE0084	IKW Bremen Stahl (A84)	0	0	0	91.83	451.354	30.37	11.787	0.087
4176	2861	DE0085	IKW Bremen Brauerei (A85)	0	0	0	815.8	0	0	13.8	0
4177	3456	DE0085	IKW Bremen Brauerei (A85)	0	0	0	725.8	0	0	12.868	0
4178	4053	DE0085	IKW Bremen Brauerei (A85)	0	0	0	693.576	0	0	11.831	0
4179	4650	DE0085	IKW Bremen Brauerei (A85)	0	0	0	719.485	0	0	11.89	0
4180	5259	DE0085	IKW Bremen Brauerei (A85)	0	0	0	627.059	0	0	18.144	0
4181	5874	DE0085	IKW Bremen Brauerei (A85)	0	0	0	586.859	0	0	16.265	0
4183	1098	DE0087	HW Vahr	0	0	0	82	0	1	7	0
4184	1716	DE0087	HW Vahr	0	0	0	266	0	0.8	5	0.088
4185	2334	DE0087	HW Vahr	0	0	0	172	0	1.5	10	0.152
4186	2862	DE0087	HW Vahr (A87)	0	0	0	74.6	0	0.628	4.189	0.063
4187	3457	DE0087	HW Vahr (A87)	0	0	95.018	41.1	0	1.161	7.742	0.116
4188	4054	DE0087	HW Vahr (A87)	0	0	17.2692	45.4176	0	0.53	3.54	0.053
4189	4651	DE0087	HW Vahr (A87)	0	0	14.51	46.807	0	1.543	4.114	0.154
4190	5260	DE0087	HW Vahr (A87)	0	0	0	12.1	0	0.05	4.17	0.003
4191	5875	DE0087	HW Vahr (A87)	0	0	0	12.1	0	0.05	4.17	0.003
4193	1099	DE0088	Kraftwerk Farge	0	12036	116.1	0	0	726	957	20
4194	1717	DE0088	Kraftwerk Farge	70.2855	15227.5	101.0045	0	0	501.8	991.8	15.7
4195	2335	DE0088	Kraftwerk Farge	140.571	18419	85.909	0	0	440	970	11.4
4196	2863	DE0088	KW Farge (A88)	0	16061.3	100	0	0	188.137	960.586	32.406
4197	3458	DE0088	KW Farge (A88)	0	18116	129.9	0	0	67.162	1028.73	8.529
4198	4055	DE0088	KW Farge (A88)	0	17984	90.077	0	0	79.41	941.313	27.673
4199	4652	DE0088	KW Farge (A88)	100.687	16787.879	135.239	0	0	160.734	981.373	41.603
4200	5261	DE0088	KW Farge (A88)	31.531	12505.626	132.691	0	0	164.347	754.835	20.126
4201	5876	DE0088	KW Farge (A88)	27.707	17271.927	125.058	0	0	430.574	1012.73	47.773
4203	1100	DE0089	Kraftwerk Hastedt Block 14	0	0	0	2968	0	24.15	115	0.833
4204	1718	DE0089	Kraftwerk Hastedt Block 14	0	0	0	3203	0	25.85	129.221	0.467
4205	2336	DE0089	Kraftwerk Hastedt Block 14	0	0	0	2598	0	21	105	0.7
4206	2864	DE0089	KW Hastedt 14 (A89)	0	0	0	2779	0	22.625	106.5	0.78
4207	3459	DE0089	KW Hastedt 14 (A89)	0	0	0	4080	0	33.196	191.761	1.145
4208	4056	DE0089	KW Hastedt 14 (A89)	0	0	0	1921	0	15.629	81.717	0.539
4209	4653	DE0089	KW Hastedt 14 (A89)	0	0	0	2127.74	0	18.61	90.7	0.64
