name,wri_idnr,capacity_mw,fuel,country,owner,source,latitude,longitude
Hellandsfoss,50WP000000002617,32.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
MILWW,48WSTN0000MILWW9,65.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
KW Mainz-Wiesbaden,11WD7BISC5GKW23O,785.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Grana,50WP000000002188,75.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GDK-Mellach,14W-WGM-KW-----J,838.0,Gas,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
Ottensheim-Wilhering,14W-BOW-KW-----9,179.0,Hydro,AT,APCS,https://transparency.entsoe.eu/api?,0.0,0.0
RTEC2-1,43W-RTEC-2-1---C,443.0,Gas,LV,AUGSTSPRIEGUMA,https://transparency.entsoe.eu/api?,0.0,0.0
Leirdola,50WP00000000411E,124.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Toklev,50WP00000000746K,4.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Hardeland,50WP000000002471,33.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BUSSI,26WIMPI-S13BSSUZ,122.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TERMOUTILIZZATORE,26WIMPI-S03ATSMM,85.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Hoya.k5B,50WP00000000305D,16.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CAMPO,26WIMPI-S03SCNDX,38.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Čierny Váh,24WV--HCV------O,734.4,Hydro,SK,SEPS,https://transparency.entsoe.eu/api?,0.0,0.0
Samnanger,50WP000000006027,9.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
eem220-ec-5,49W000000000084O,361.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
Tistedal,50WP00000000739H,24.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BASCHI,26WIMPITEVERE-1I,80.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Mar,50WP00000000484O,188.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SONDRIO,26WIMPI-S03SNDOY,144.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Skree,50WP00000000641Y,6.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Jaworzno 2,19W0000000000628,189.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Carrapatelo,16WCARRAPA-----2,201.0,Hydro,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
De Nittis 2,26WIMYI-0157750B,11.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CUCCHINADORZA,26WIMPI-C20TLRA7,41.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SERRA DEL VENTO NORD,26WIMPI-S16SDVRQ,11.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Solberg2,50WP00000000651V,100.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Honnefoss,50WP00000000287Q,3.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TIMPAGRANDE,26WIMPIORTICA-13,395.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
RIPABOTTONI,26WIMPI-S14RPBTE,15.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Nedalsfoss,50WP00000000497F,26.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SOTORIBE 3,18WSRI3-12345-0N,346.2,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
MIRAFIORI NORD,26WIMPI-S01MNRFF,19.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Follum,50WP00000000177X,2.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
IMPIANTO EOLICO SCAMPITELLA,26WIMPI-S15SCMPU,32.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CIVAUX 1,17W100P100P01970,1495.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
LADA 4,18WLAD4-12345-0U,347.7,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
SAN GIACOMO,26WIMPI-S03SGNCJ,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
AEMTECNO,26WIMPI-S03T1CNB,18.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Skjefstad 1,50WP00000000628Q,4.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Embrets4,50WP00000000142F,52.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BADUOZZANA,26WIMPI-S20T2LRD,26.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KW Kühtai,11WD2KUET000160J,289.0,Hydro,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
TARRAG IB,18WTAPOWER-12-0V,416.9,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
STCR,48WSTN00000STCRI,45.0,Other,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Borssele 30,49W000000000054X,492.0,Nuclear,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
IMPSUD,26WIMPI-S19EPRGR,61.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SARLUX,26WIMPI-S20SRLXH,630.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Borgo Sabotino,26WIMPI-01151835,11.0,Solar,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ellenelva,50WP000000001394,4.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GDSTW,48WSTN0000GDSTWE,13.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Husnes,50WP00000000298L,4.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
EC Nowa Sarzyna,19W0000000000571,128.9,Gas,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Tyria,50WP00000000773H,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Skoddeberg,50WP00000000635T,7.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Stakaldefossen,50WP00000000660U,105.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
MONTEMURRO 1/2,26WIMYI-S17FMRLB,29.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Tychy,19W000000000197M,40.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Fossheim,50WP00000000188S,9.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ITA V.SERIO,26WIMPI-S03VDSIQ,40.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Neurath,11WD7NEUR-B-KW-B,4179.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Pego,16WRPG---------5,576.0,Coal,PT,REN,https://transparency.entsoe.eu/api?,0.0,0.0
BNAKW,48WSTN0000BNAKWJ,28.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
GTG101/GTG501,26WIMPI-05318347,57.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ekkjestolen,50WP000000001378,4.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
TETO ZRENJANIN,34WETG-ZRENJ---4,120.0,Other,RS,EMS,https://transparency.entsoe.eu/api?,0.0,0.0
Ajkai Hőerőmű,15WAJKA------PPT,92.6,Coal,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
MONTEREAU 6,17W100P100P0271E,185.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
TENT A,34WETL-TENTA---G,1730.0,Coal,RS,EMS,https://transparency.entsoe.eu/api?,0.0,0.0
Repvag,50WP00000000570V,4.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Ligga,46WPU0000000031Y,343.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
BOLARQUE B,18WUFBB-12345-0R,208.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Rybnik,19W0000000001713,1775.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
AMYNDEO2,29WAISAMYNT-II-1,273.0,Coal,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
ST ETIENNE CANTALES,17W100P100P02950,106.5,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
PORTO VIRO,26WIMPI-S05CNTRB,134.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
FRANCOFONTE,26WIMPI-S19FCRNN,72.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Lomi,50WP00000000429W,120.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Avedoerevaerket,45V0000000000091,815.0,Gas,DK,Energinet,https://transparency.entsoe.eu/api?,0.0,0.0
AIROLE,26WIMPI-S07ARLIZ,8.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TAJOENC B,18WTJEB-12345-0X,420.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
MORINO,26WIMPI-S13MRNOB,11.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Pątnów 1,19W000000000142A,1200.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
PARAVISO,26WIMPI-S03UPTVS,35.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CARPI TURBOGAS,26WIMPI-S08CTRPG,174.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
COWE,48WSTN00000COWEA,100.0,Oil,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Sued GuD2,11WD2SUE2000103B,400.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
ANDRETTA 22MW,26WIMPI-S15A2NDX,22.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Dauremal,50WP00000000108F,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CHP_SVILOZA,32W001100100022S,120.0,Coal,BG,ESO AD,https://transparency.entsoe.eu/api?,0.0,0.0
PARCO EOLICO MARCO AURELIO SEVERINO,26WIMPI-S18PEMAC,44.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BRUNICO,26WIMPI-S04BMRN3,40.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
MAEN,26WIMPI-S02MNAEP,44.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Drangedal,50WP00000000117E,7.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PIANO DELLA CAPRIA 20MW,26WIMPI-S16PDC20,20.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Vestrebotn,50WP00000000813V,2.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
SOTO5,18WSRI5-123456-L,428.1,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
RTEC1,43W-RTEC-1-----T,138.0,Gas,LV,AUGSTSPRIEGUMA,https://transparency.entsoe.eu/api?,0.0,0.0
MUCONE 1S,26WIMPI-S18M1CN9,101.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
FLORINAS,26WIMPI-S20CEFM4,20.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
TORRENTE TONA,26WIMPI-S14CTTLZ,11.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Vanndola,50WP000000008003,3.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CANDELA,26WIMPI-S16DCNNQ,39.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CENTRALE NATURNO,26WIMPI-S04NATRE,175.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ARAMON 2,17W100P100P02489,685.0,Oil,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
LANGERLO 1,22WLANGER0001694,235.0,Coal,BE,Elia,https://transparency.entsoe.eu/api?,0.0,0.0
BOWLW,48WSTN0000BOWLWY,90.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Adamselv,50WP00000000002V,50.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ASOMATA,29WYISASOMATON-H,108.0,Hydro,GR,ADMIE,https://transparency.entsoe.eu/api?,0.0,0.0
FIDL-G,48WSTN000FIDL-GA,34.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
KruonioHAE,41W2128003453ELI,900.0,Hydro,LT,LITGRID UAB,https://transparency.entsoe.eu/api?,0.0,0.0
MAREGES,17W100P100P0328B,150.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
EECL,48WSTN00000EECLC,408.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
BROMMAT,17W100P100P02829,406.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
PALUEL 2,17W100P100P0222R,1330.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
PIETRACATELLA,26WIMPI-S14PTRCV,27.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Blafal.5,50WP00000000062D,8.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Bexbach,11WD7MITB1S--KWK,726.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
BRGG,48WSTN00000BRGGA,268.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
MEDP,48WSTN00000MEDPZ,700.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
WBURB,48WSTN0000WBURB5,1360.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
GIUGLIANO T.GAS,26WIMPI-S15GTGLB,348.0,Oil,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ulvund,50WP00000000781I,21.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
HPP Galceag,30W-CHE-GALC---C,148.7,Hydro,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
Moabit,11WD8MOAB5X----5,140.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Höljes,46WPU0000000022Z,128.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Velsen,49W000000000046W,869.0,Gas,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
ISOLATO SPLUGA,26WIMPII-LIRO-1L,118.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Öresundsverket CHP,46WPU00000000040,448.0,Gas,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
Uppsala KVV,46WPU0000000055K,120.0,Biomass,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
BASTARDO,26WIMPI-S10BSTRJ,130.0,Coal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
AMFARD15,17W100P100P0353C,130.0,Gas,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
STAY,48WSTN00000STAYA,1816.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
NedreNea,50WP000000005071,66.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Matre,50WP00000000447U,252.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CATTENOM 2,17W100P100P01881,1300.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
GRAVELINES 1,17W100P100P0213S,910.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Embrets3,50WP00000000141H,18.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Bratsberg,50WP000000000754,132.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Ibbenbüren,11WD7IBBE2S--KW6,792.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
EOLO TEMPIO PAUSANIA,26WIMPI-S19IEEM4,70.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Stornorrfors,46WPU0000000042T,581.0,Hydro,SE,SVK,https://transparency.entsoe.eu/api?,0.0,0.0
EEGPE,18WEEGPE-12345-D,632.0,Wind,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Osen,50WP00000000543Y,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PESCARA 1S,26WIMPI-S13P1SCZ,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
BIOVENTO,26WIMPI-S01BVNTM,12.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
HPP Ruieni,30W-CHE-RUIE---E,137.7,Hydro,RO,Transelectrica,https://transparency.entsoe.eu/api?,0.0,0.0
Bortveit,50WP000000000932,2.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
WBUPS,48WSTN0000WBUPSE,2012.0,Coal,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Leinafoss,50WP00000000410G,4.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Loviisa 1,44W-T-YV-000000A,496.0,Nuclear,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
Gravina NE,26WIMPI-0606151L,72.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SAN CHIRICO,26WIMPI-C16FERT1,22.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Arlifoss,50WP00000000865C,23.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Herva,50WP00000000266Y,35.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
NUOVA CASTELNUOVO,26WIMPI-S09CSTVX,15.0,Geothermal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Honefo.2,50WP00000000304F,22.1,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
LANA,26WIMPI-S04LNAAQ,120.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ROBLA 2,18WROB2-12345-0B,355.1,Coal,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Krossen,50WP00000000382W,1.5,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
ANAPO C.LE,26WIMYI-S19ANPAB,500.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CARBOLI 2,26WIMPI-S09C2RBZ,19.0,Geothermal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
KW Hastedt,11WD2BHAS000271O,267.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
SAN GREGORIO MAGNO,26WIMPI-S15SGANH,39.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
LOVERO,26WIMPI-S03ALMVH,49.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ZA Puławy,19W000000000212F,112.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
RUGPS,48WSTN0000RUGPS5,976.0,Coal,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Valljord,50WP00000000792D,5.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Grytdalen,50WP000000002269,1.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Haheim,50WP00000000313E,1.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
GRAVEDONA,26WIMPI-S03GCRV8,14.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
GLNDO,48WSTN0000GLNDOL,100.0,Hydro,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
U.P. BARILLA PARMA,26WIMPI-S08BRLLI,35.0,Gas,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Brunsbüttel,11WD8BRUN1O----D,256.0,Oil,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
MACCHIA VF,26WIMPI-S14MCCH1,10.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
ENDPRB,18WENDPRB-123-0T,100.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Stegaros,50WP00000000664M,2.6,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CLDNW,48WSTN0000CLDNW2,108.0,Wind,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
TERMOVALORIZZATORE FOCI,26WIMPI-S09TFRMO,9.0,Waste,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Aurland4,50WP00000000024L,38.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Aghada Prod,47W000000000164J,678.0,Gas,IE,Eirgrid,https://transparency.entsoe.eu/api?,0.0,0.0
OTTMARSHEIM,17W100P100P0306L,156.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Innvik,50WP00000000322D,15.3,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
KW Lünen,11WD7KWHU----KW9,750.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Huntorf,11WD2HUKW000298J,321.0,Gas,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
AVIGNON,17W100P100P0326F,126.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Kleiva,50WP00000000359R,3.8,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Tafjord,50WP00000000725S,12.2,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
STVE,48WSTN00000STVEO,1998.0,Hydro,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
PIANACCE,26WIMPI-S09PNCC3,18.0,Geothermal,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ranasfo1,50WP00000000592L,84.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
Katowice,19W000000000076Y,135.0,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
Haapavesi,44W-K-LV-000000Q,150.0,Biomass,FI,Fingrid Oyj,https://transparency.entsoe.eu/api?,0.0,0.0
BATHIE,17W100P100P0280D,546.0,Hydro,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Skjefstad 2,50WP00000000629O,19.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CHIEVOLIS,26WIMPI-S06CHVLZ,20.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Kispesti Erőmű,15WKISP------PP6,109.2,Gas,HU,Mavir,https://transparency.entsoe.eu/api?,0.0,0.0
Sykkylven,50WP000000007104,2.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
HKW West,11WD2FFW-000203E,227.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
MUELA B,18WMUEB-12345-0T,570.0,Hydro,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Stokmarknes,50WP00000000672N,1.9,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
LA CASELLA C.LE,26WIMPI-S08LCCS4,1466.0,Other,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
P.G.RODR 5,18WPGR5-123456-J,855.6,Gas,ES,REE,https://transparency.entsoe.eu/api?,0.0,0.0
Sarp,50WP000000006035,80.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
CASTELLANETA,26WIMPI-01114964,56.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SIGNAYES,26WIMPI-S02SGNYI,42.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
San Marco in Lamis,26WIMPI-0157423E,44.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Pont-sur-Sambre,17W100P100P0341J,412.0,Gas,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
Goldenberg,11WD7LIES5B-KW-D,151.0,Coal,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Skjak 1,50WP00000000634V,33.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
MASINO,26WIMPI-S03MSNA5,7.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Tysseland,50WP00000000774F,5.4,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
PEHE,48WSTN00000PEHEU,2163.0,Gas,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
Maasvlakte,49W000000000100F,535.0,Coal,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
CHOOZ 2,17W100P100P01962,1500.0,Nuclear,FR,RTE,https://transparency.entsoe.eu/api?,0.0,0.0
GORDONA,26WIMPI-S03GCRD7,14.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Gdynia 3,19W000000000061A,105.2,Coal,PL,PSE S.A.,https://transparency.entsoe.eu/api?,0.0,0.0
GRUB,48WSTN00000GRUBR,34.0,Hydro,UK,NationalGrid,https://transparency.entsoe.eu/api?,0.0,0.0
SALEMI,26WIMPI-S19SCLMF,25.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
CIMEGO,26WIMPI-S04CMGI4,230.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Ferranti,26WIMPI-0373145A,54.0,Wind,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Westereems,49W000000000000J,120.3,Wind,NL,Tennet NL,https://transparency.entsoe.eu/api?,0.0,0.0
Windpark Trianel Borkum West,11WD2OTWB000266P,200.0,Wind,DE,BDEW,https://transparency.entsoe.eu/api?,0.0,0.0
Fana,50WP000000001564,12.7,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
BARGI CENTRALE,26WIMPI-S08BCRGX,281.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
SENDREN,26WIMPI-S02SNDRY,10.0,Hydro,IT,Terna,https://transparency.entsoe.eu/api?,0.0,0.0
Kvinen,50WP00000000391V,80.0,Hydro,NO,Statnett,https://transparency.entsoe.eu/api?,0.0,0.0
