NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,annual_generation_gwh,year_of_generation_data,country,owner,source,url,latitude,longitude,fuel1,fuel2,fuel3,fuel4
Hubei Yichang Qilinguan Shaguandou Hydropower Station,CDMDB0002707,11.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Jeori Hydro-Electric Project,CDMDB0008312,9.6,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,31.4875,77.7686,Hydro
CLP Huanyu (Shandong) Biomass Heat and Power Generation Project,CDMDB0004624,15.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.1003,118.2178,Biomass
Broadlands Hydropower Project,CDMDB0009252,35.0,None,None,None,Sri Lanka,,Clean Development Mechanism,https://cdm.unfccc.int,6.9791,80.4243,Hydro
Guizhou Kaiyang Nanjiang Hydropower Station Project,CDMDB0002501,21.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
UTE 10 MW Grid Connected Wind Power Farm at Caracoles Hill,CDMDB0006287,10.0,None,None,None,Uruguay,,Clean Development Mechanism,https://cdm.unfccc.int,-54.95363,-34.62878,Wind
Solar PV power project at Patan  India,CDMDB0007036,25.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.90583,71.19778,Solar
Cikaso Hydroelectric Power Project in Indonesia,CDMDB0007567,5.3,None,None,None,Indonesia,,Clean Development Mechanism,https://cdm.unfccc.int,7.1359,106.4905,Hydro
Xinjiang Kaidu River Xiaoshankou 3rd Cascade Hydropower Project,CDMDB0009151,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.22232,85.9547,Hydro
Cucuana Hydroelectric Power Plant,CDMDB0009830,54.9,None,None,None,Colombia,,Clean Development Mechanism,https://cdm.unfccc.int,4.01625,-75.52668,Hydro
Sichuan Longdong 30MW Hydropower Project of China,CDMDB0003651,30.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.31,102.44,Hydro
CGN Mishan Panjiadian Wind Power Project,CDMDB0007565,49.8,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,45.4577,132.0201,Wind
Sichuan Puge Xiaoxingchang Second Stage Small Hydropower Project,CDMDB0008166,5.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.675,102.59,Hydro
Bundled Wind Power Project by M/s. D. J. Malpani,CDMDB0003742,6.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,22.0819,70.1975,Wind
Hebei Weichang Zhuzixia Wind Power Project,CDMDB0003743,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.267,117.917,Wind
Majing'ao and Matou 15 MW Bundled Small Hydropower Project in Guizhou Province  China,CDMDB0003292,15.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,26.1647,108.0283,Hydro
Zhenkang Fengweihe Hydropower Project in Yunnan Province,CDMDB0003293,40.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,23.8467,98.9833,Hydro
Yunnan Gaohe River 4th level Hydropower Project,CDMDB0003747,20.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,25.0808,97.7181,Hydro
14MW MIRAE ASSET PV(photovoltaic) power plant bundling project,CDMDB0003296,14.0,None,None,None,South Korea,,Clean Development Mechanism,https://cdm.unfccc.int,35.3933,126.5586,Solar
Su Pan 2 Hydro Power Project,CDMDB0003745,34.5,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,22.2928,103.9117,Hydro
Roaring 40s Wind Farms (Khandke) Private Limited - Phase II,CDMDB0003298,19.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,19.1,74.825,Wind
LinCang Yun County  XinTangFang Hydropower Station Project,CDMDB0003299,18.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,24.15,100.0667,Hydro
Sichuan Gongdefang 15MW Hydropower Project,CDMDB0003748,15.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.2059,102.3339,Hydro
K-water small hydroelectric power plant project (IV),CDMDB0003749,1.33,None,None,None,South Korea,,Clean Development Mechanism,https://cdm.unfccc.int,35.98,128.01,Hydro
Pezzi Small Hydro Power Plant - Project Activity.,CDMDB0007483,19.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-28.7911,-50.5642,Hydro
Wind Power Project at Jath  Maharashtra,CDMDB0009154,74.65,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Pedra do Reino Wind Farm,CDMDB0008834,30.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Shenchi 48MW Wind Power Generation Project in Shanxi Province,CDMDB0004751,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,39.0,112.13278,Wind
Shaanxi Fanshigou Phase II Wind Power Project,CDMDB0006710,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.4597,107.85,Wind
Nam Cau 1 2 Hydropower Project,CDMDB0006716,13.8,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,22.4119,102.8078,Hydro
Manzhouli Shenneng North Lingquan Windfarm Project,CDMDB0006677,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,49.4319,117.5514,Wind
Runatullo III Hydroelectric Power Plant,CDMDB0006714,19.8,None,None,None,Peru,,Clean Development Mechanism,https://cdm.unfccc.int,-11.6038,-75.0652,Hydro
Chancay Hydroelectric Power Plant,CDMDB0006715,19.2,None,None,None,Peru,,Clean Development Mechanism,https://cdm.unfccc.int,-11.25602,-76.73821,Hydro
Anyang Guangyuan Energy Biomass Power Generation Project,CDMDB0006718,24.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,36.0969,114.3866,Biomass
Xiannvhu Hydropower Project of Enshi City  Hubei Province,CDMDB0003158,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.1288,109.8705,Hydro
Grahamstown Invasive Biomass Power Project,CDMDB0008372,3.5,None,None,None,South Africa,,Clean Development Mechanism,https://cdm.unfccc.int,-33.31499,26.49507,Biomass
Cerro de Hula Wind Project,CDMDB0005584,102.0,None,None,None,Honduras,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Song Bung 4A Hydro Power Project,CDMDB0006679,45.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,15.7353,107.6689,Hydro
La La Hydropower Project  Vietnam,CDMDB0004626,3.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,16.5958,106.6789,Hydro
Jiangxi Xiuhe River Xiafang 36MW Hydropower Project in China,CDMDB0004312,36.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,29.235,114.8461,Hydro
Xinjiang Hami Southeast Wind Zone Yandun Third Wind Farm Project,CDMDB0008555,200.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.4368,94.6523,Wind
Inner Mongolia Wuliji Phase II Wind Power Project,CDMDB0006678,50.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.2939,106.4002,Wind
Bundled Wind Power Project- EnKing International (CDM.June-10-01),CDMDB0009875,9.25,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Energisa Rio Grande SHPPs,CDMDB0007035,31.2,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-21.9358,-42.0883,Hydro
Sichuan Province Nianke Hydropower Project,CDMDB0007850,20.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,31.8625,-101.7892,Hydro
Biomass based Cogeneration unit at Co-operative Sugar mills in Morinda  Punjab  India,CDMDB0005728,15.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,30.8,76.5,Biomass
Sichuan Jiulong County Sansigou Hydropower Project,CDMDB0007908,24.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.9902,101.8199,Hydro
SDIC Baiyin Jiancaitang Second Phase 49.5MW Wind Power Project,CDMDB0006396,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,36.944,104.7578,Wind
Guohua Dongying Hekou 49.5 MW Wind Farm Project (Phase 1),CDMDB0002436,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,38.07,118.25,Wind
Jilin Xijingou Hydropower Project,CDMDB0002435,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
14 MW Wind Power Project in Maharashtra,CDMDB0002342,14.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Jiangxi Gongge 15MW Hydropower Project  China,CDMDB0002433,15.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,-26.9469,114.5489,Hydro
Jiangxi Luohongkou 8.25MW Hydropower Project  China,CDMDB0002432,8.25,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,-26.4081,114.2719,Hydro
Yunnan Dali Dafengba 48MW Wind Power Project,CDMDB0003128,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,25.5169,100.2546,Wind
Tongren Jiangshijia 4.45MW Hydropower Project in Qinghai Province  the People's Republic of China,CDMDB0003129,4.45,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,35.45,102.033,Hydro
Inner Mongolia Chifeng Daheishan Wind Power Project,CDMDB0003126,49.3,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.7,117.92,Wind
3.66 MW poultry litter based power generation project by Raus Power in India,CDMDB0002348,3.66,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,16.9465,81.9397,Biomass
Huaneng Tongliao Zhurihe Phase I Wind Farm Project,CDMDB0003124,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.2661,121.3953,Wind
Jilin Longyuan Changling Shuanglong Phase I Wind Power Project,CDMDB0003122,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.1667,123.9833,Wind
Yunnan Province Yingjiang County Nandan River 3rd Level Hydropower Station,CDMDB0003123,6.4,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,24.8247,98.035,Hydro
Ningxia Diantou Taiyangshan Phase I 10MWp Solar Photovoltaic Power Project,CDMDB0006398,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.495,106.6367,Solar
Yunlong 8MW Hydropower Project,CDMDB0003121,8.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,26.07528,99.07861,Hydro
Dasiat Hydropower Project,CDMDB0003908,13.5,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,11.8443,107.622,Hydro
Dengxinqiao 5MW Hydropower Project in Shaanxi Province,CDMDB0003909,5.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,32.32611,108.65556,Hydro
La Arena Small Hydro  Chile,CDMDB0006404,3.0,None,None,None,Chile,,Clean Development Mechanism,https://cdm.unfccc.int,41.6788,72.64234,Hydro
Xiwu Banner Bayanwula 49.5MW Wind Power Project,CDMDB0006157,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.4145,118.0212,Wind
Huadian Gansu Akesai Dangjinshan First Phase 49.5MW Wind Power Project,CDMDB0006150,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
25 MW Solar PV Project in Gujarat,CDMDB0006151,25.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.4701,71.5851,Solar
Tashiding Hydroelectric Project,CDMDB0006400,97.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.3411,88.2331,Hydro
Sichuan Huadian Xixi River Hydro-electricity Development Co.  Ltd. Luogu Hydroelectric Project,CDMDB0006153,110.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.94599,102.92454,Hydro
Yunnan Yanjin Hengjiang Wannianqiao Hydropower Station,CDMDB0003900,64.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.23,104.178,Hydro
Gansu Longwangtai Hydropower Project,CDMDB0003901,21.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,34.4672,104.0786,Hydro
Daode 49.5MW Wind Power Project,CDMDB0003903,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.0102,114.2493,Wind
Gansu Jingtai Xingquan Localization Wind Power Project,CDMDB0006158,49.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Huadian Xiaocaohu Second Wind Farm Phase II 49.5MW Project,CDMDB0007909,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,43.0894,88.681,Wind
Yuliang 60MW Hydropower Project on You River  Guangxi Zhuang Autonomous Region,CDMDB0003906,60.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,23.3433,107.1101,Hydro
Rice Husk based cogeneration plant,CDMDB0003907,5.2,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,29.21972,78.95972,Biomass
CECIC Bundled Grid-connected Solar PV Power Generation Project,CDMDB0005177,8.6888,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Solar
Huadian Xuwen Qianshan Wind Power Project,CDMDB0006859,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,20.467,110.225,Wind
Awa and Binwa Small Hydro Power Projects in Kangra District of Himachal Pradesh  India,CDMDB0005175,9.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.09,76.61,Hydro
Yichun Xinqing Laobaishan Windpark First Stage 30MW Wind Power Project,CDMDB0005173,30.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,48.1226,129.7609,Wind
Inner Mongolia Jingneng Wengniuteqi Qigan Wind Farm Phase I Project,CDMDB0005172,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.8722,119.17,Wind
Heilongjiang Huanan Yimashan Wind Power Project,CDMDB0005171,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,46.06853,130.58177,Wind
Shenchi Phase II 49.5MW Wind Power Generation Project in Shanxi Province,CDMDB0005170,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,39.13444,112.72292,Wind
Hunan Huitong Changzhai Hydropower Project,CDMDB0006374,25.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,26.875,110.0417,Hydro
Leizhou Dongli 49.5MW Wind Power Project,CDMDB0006375,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,20.7,110.45,Wind
PhilNewEnergy PV Solar Power Plant Project,CDMDB0008710,35.0,None,None,None,Philippines,,Clean Development Mechanism,https://cdm.unfccc.int,6.95,125.43,Solar
Inner Mongolia Dali Phase IV 49.5MW Wind Power Project,CDMDB0001628,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Kangding Huodi Hydropower Station Project,CDMDB0008639,16.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,30.53,102.0675,Hydro
Guangdong Taishan Xiachuandao Wind Farm Project,CDMDB0005179,42.75,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Heilongjiang Yilan Yunling Wind Power Project,CDMDB0005178,49.3,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Lijiaba Wind Farm Project in Dechang County  Liangshan Prefecture  Sichuan Province,CDMDB0008714,47.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.45795,102.18767,Wind
Curva dos Ventos Wind Farms,CDMDB0009069,56.4,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,-13.929,-42.6384,Wind
Shaanxi Caoshanliang Wind Power Project,CDMDB0005669,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Photovoltaic Power Generation Project at Tumbol HuaiHaeng  Thailand,CDMDB0008207,5.74,None,None,None,Thailand,,Clean Development Mechanism,https://cdm.unfccc.int,14.4818,101.022,Solar
Hebei Shangyi Qijiashan Wind Farm Project,CDMDB0001854,199.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
CECIC Zhangbei Dayangzhuang Wind Farm Project,CDMDB0001855,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.0722,114.334,Wind
Wind power project by HZL in Gujarat.,CDMDB0001856,88.8,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Hunan Yuanshui Qingshuitang Hydropower Station,CDMDB0001857,128.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Jiangxi Liujinba 20MW Hydro Power Project,CDMDB0001850,20.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,26.17,115.75,Hydro
Yunnan Yingjiang Mangya River 2nd Hydropower Station,CDMDB0002238,12.6,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
DONGO Hydroelectric Project,CDMDB0008162,6.0,None,None,None,Chile,,Clean Development Mechanism,https://cdm.unfccc.int,-43.5639,-73.8914,Hydro
Gansu Jingtai 45MW Wind Power Project,CDMDB0002766,45.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Nam Pong Hydropower Project,CDMDB0005573,30.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,19.521,105.036,Hydro
Guodian Wulian Yuli Wind Power Phase I Project,CDMDB0005572,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,35.81196,118.99684,Wind
Guodian Juxian Wind Power Phase I Project,CDMDB0005571,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,35.94556,119.02472,Wind
Yunnan Dujiacun Small Hydropower Project,CDMDB0002236,12.6,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Longzhou 1st Hydro Power Project,CDMDB0001858,13.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Hydro
Jiangsu Rudong Biomass Power Generation Project,CDMDB0002230,25.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Biomass
Taijiying Wind Farm Project,CDMDB0006851,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.2208,120.8903,Wind
Wind Power Project in Kutch  Gujarat by SDL,CDMDB0003638,1.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.0826,68.8013,Wind
Bundled Wind Power Project by Gangamai Industries and Construction Limited,CDMDB0009330,10.9,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Wind power project at Gujarat by Powerica Limited,CDMDB0003632,14.85,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.20722,70.53089,Wind
5 MW Chirchind Grid-Connected SHP in Himachal Pradesh  India,CDMDB0002729,5.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,32.46056,76.45167,Hydro
5 MW Wind power project by UIC Udyog Limited,CDMDB0003631,5.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,11.0,76.96667,Wind
Patuha Geothermal Project,CDMDB0003637,55.0,None,None,None,Indonesia,,Clean Development Mechanism,https://cdm.unfccc.int,-7.1839,107.4223,Geothermal
Srisangdaw Biopower Power Plant Project,CDMDB0003634,9.9,None,None,None,Thailand,,Clean Development Mechanism,https://cdm.unfccc.int,15.6119,103.7906,Biomass
Bundled Wind Project Activity by M/S Intex Industries Ltd and M/S Intex Technologies (India) Limited,CDMDB0003635,3.95,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Guohua Tongliao Kezuozhongqi Qiansijing Wind Farm Project,CDMDB0005713,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.225,122.815,Wind
CGN Ningxia Qingtongxia Phase I 10MWp Grid-connected Solar PV Power Generation Project,CDMDB0005712,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.66111,106.08278,Solar
Heilongjiang Wangyunfeng Wind Power Project,CDMDB0005711,49.3,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,47.9094,130.6655,Wind
Mengjialiang Wind Farm Project,CDMDB0006504,48.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Solar Photovoltaic based Power Plant  India 3,CDMDB0008161,5.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,23.4,71.7,Solar
Gansu Jinta Photovoltaic Power Project,CDMDB0005716,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,39.98667,98.99167,Solar
Sonawade Small Hydro Power Project,CDMDB0005715,4.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,17.1375,73.87583,Hydro
Enercon Wind Farms in Karnataka Bundled Project - 33 MW,CDMDB0001299,33.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.05,76.35,Wind
3.7 MW Bundle Wind Power Project in Maharashtra,CDMDB0009887,3.7,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
NSSM - Narkatiaganj Biomass Power Project,CDMDB0001294,13.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,27.38,80.45,Biomass
10 MW biomass based power project of Ind Power limited,CDMDB0001295,10.0,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,21.9292,83.5003,Biomass
Shanxi Huaneng Yuanping Duanjiapu Wind Farm Phase II 49.5 MW Project,CDMDB0008651,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,39.089,112.675,Wind
Heilongjiang Tangyuan Biomass Cogeneration Project,CDMDB0001293,24.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,46.775,129.788,Biomass
Jingneng Wujiaqu 20MWp Photovoltaic Power Plant Phase I Project,CDMDB0008653,20.304,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,87.4764,44.46,Solar
Enercon Wind Farms in Karnataka Bundled Project -  30.40 MW,CDMDB0001291,30.4,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.18,76.72,Wind
Guodian Wuqi zhouwan 2nd 49.5MW Wind Power Project,CDMDB0008623,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.0908,108.2094,Wind
Yanchi Wind Farm (Ma'Huang'Shan) Master Phase II Project,CDMDB0006978,49.4,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Sichuan Jiulong Sanyahe 1st Cascade Hydropower Station Project,CDMDB0006979,18.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.70028,101.91778,Hydro
Gansu Taohe Jili Hydropower Project,CDMDB0005014,20.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,35.023,103.767,Hydro
Yunnan Dandahe Hydro-electricity Project,CDMDB0006857,100.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,99.0125,28.9761,Hydro
Huaneng Hezhang County Shitouzhai Wind Farm Project,CDMDB0008385,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,27.0072,104.723,Wind
Jingneng Beijing Badaling Solar Power Pilot Project,CDMDB0006972,31.08,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,40.5274,116.0154,Solar
San Antonio El Sitio Wind Power Project,CDMDB0006973,48.0,None,None,None,Guatemala,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
1.6 MW Wind Power CDM Project by Protectron Electromech Pvt. Ltd,CDMDB0006970,1.6,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,15.3617,75.663,Wind
Huadian Hebei Kangbao Chuzhangdi First Phase 49.5MW Wind Power Project,CDMDB0006856,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Guohua Rongcheng Phase V Wind Farm Project,CDMDB0006976,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.24722,122.37611,Wind
Xueshangou Hydro Power Project,CDMDB0006977,11.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,43.81944,83.28667,Hydro
Grid connected renewable electricity generation project by SCCPL in Tamil Nadu  India,CDMDB0006974,26.95,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Yanchi Wind Farm (Da'Shui'Keng) Hanas Phase II Project,CDMDB0006975,49.4,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
4.5MW Wind Power Project by Hira Group,CDMDB0004718,4.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,14.29708,75.75108,Wind
Bundled Small Hydropower Project on Nameguo River of Yunnan,CDMDB0004719,11.3,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,23.1722,103.9264,Hydro
Yandun 5th Wind Power Project,CDMDB0008713,200.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,42.5291,94.6913,Wind
Shaanxi Wenjing 48MW Hydropower Project,CDMDB0004555,48.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,34.5558,108.8317,Hydro
Hunan Zhugaotan Hydropower Project,CDMDB0004713,33.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,28.5944,109.4644,Hydro
Doc Cay Hydropower Project,CDMDB0004714,15.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,19.9593,105.2661,Hydro
Hebei Shangyi Manjing North Wind Farm Project,CDMDB0004715,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.08,114.27,Wind
Yunnan Wanmahe Third Cascade Hydropower project,CDMDB0004716,14.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,24.1272,98.7086,Hydro
Jiangxi Xinfeng County Wuyang Hydropower Station,CDMDB0007032,20.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,25.4845,115.0008,Hydro
1.50 MW Wind Power Project by JC Retail India Pvt. Ltd. Pune Maharashtra  India,CDMDB0005370,1.5,None,None,None,India,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Electricity generation from renewable sources (wind) - Windfarm Morro dos Ventos phase 2,CDMDB0008253,60.0,None,None,None,Brazil,,Clean Development Mechanism,https://cdm.unfccc.int,None,None,Wind
Dongfang Minsheng Balikun Santanghu Phase III 49.5 MW Wind Power Project,CDMDB0008252,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,44.1693,93.2346,Wind
Guodian Ningxia Zhongwei 10MWp Solar Photovoltaic Power Project,CDMDB0005374,10.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,37.5615,105.0328,Solar
Liaoning Chaoyang Lishugou Wind Power Project,CDMDB0005377,49.5,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,41.78,120.62,Wind
Ayun Thuong 1A Hydropower Project,CDMDB0005376,12.0,None,None,None,Vietnam,,Clean Development Mechanism,https://cdm.unfccc.int,13.9181,108.2333,Hydro
Qinghai Golmud Solar Power Project,CDMDB0005379,20.0,None,None,None,China,,Clean Development Mechanism,https://cdm.unfccc.int,36.3346,95.2273,Solar
