NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Emilio Portes Gil (Río Bravo) (CC),MEX0001833,211.1,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,25.9820747,-98.0627228,,Gas,,,,,,,,
Emilio Portes Gil (Río Bravo) (Vapor),MEX0001820,300.0,2016,Mexico,CFE,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,25.9820747,-98.0627228,,Gas,,,,,,,,
Encanto,MEX0006570,10.0,2016,Mexico,,CFE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,19.977891,-97.176733,,Hydro,,,,,,,,
Energia de BC,MEX0001814,337.1,2016,Mexico,Energia De Bc  S. De R.l. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,32.600899,-115.627521,,Gas,,,,,,,,
Energía Azteca VIII,MEX0001842,131.1,2016,Mexico,Energía Azteca VIII  S. De R. L. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,21.2451917,-100.6111167,,Gas,,,,,,,,
Energía Azteca X,MEX0001821,298.6,2016,Mexico,Energía Azteca X  S. De R. L. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,32.598221,-115.629682,,Gas,,,,,,,,
Energía Eléctrica de Juárez,MEX0006701,6.4,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,31.555353,-106.485972,,Biomass,,,,,,,,
Energía Verde de Aguascalientes,MEX0006698,3.2,2016,Mexico,,INERE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsRenewGE1MW_NorthAmerica_201606.xlsx,21.966102,-102.212902,,Biomass,,,,,,,,
Enertek,MEX0001844,128.0,2016,Mexico,Enertek  S. A. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,22.3738778,-97.8912722,,Gas,,,,,,,,
Eoliatec del Istmo,MEX0001871,164.0,2016,Mexico,Eoliatec Del Istmo  S. A. P. I. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,16.440613,-94.991183,,Wind,,,,,,,,
Eurus,MEX0001866,250.5,2016,Mexico,Eurus  S. A. P. I. De C. V.,CFE-CENACE,http://base.energia.gob.mx/nacei/Archivos/3%20P%C3%A1gina%20Datos%20de%20Infraestructura/Ingl%C3%A9s/PowerPlantsAllGE100MW_NorthAmerica_201606.xlsx,16.485345,-94.948404,,Wind,,,,,,,,
