PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Age,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_specific_emissions_tCO2/MWh
1029792,Valašské Příkazy Solar Power Plant,Solar,1.2,,PV,,,Solar Energy Systems,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11182,,,,,,,Operating,Czech Republic,,49.1646,18.06475,,,,,,,,,,
1029793,Slavičín A Solar Power Plant,Solar,2.2,,PV,,,INTEC Green Energy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=4826,,,,,,,Operating,Czech Republic,,49.0984,17.90344,,,,,,,,,,
1029794,Mrlínek Solar Power Plant,Solar,2,,PV,,,FVE 28,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1867,,,,,,,Operating,Czech Republic,,49.4259,17.67487,,,,,,,,,,
1029795,Bystřice pod Hostýnem Solar Power Plant,Solar,1.3,,PV,,,SJUKO,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11077,,,,,,,Operating,Czech Republic,,49.3953,17.66358,,,,,,,,,,
1029796,Vraný Solar Power Plant,Solar,1.4,,PV,,,První česká solární,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10365,,,,,,,Operating,Czech Republic,,50.329,14.026,,,,,,,,,,
1029797,Lipnička Solar Power Plant,Solar,3.7,,PV,,,JSW Solar (Zwei) ks,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=6599,,,,,,,Operating,Czech Republic,,49.6551,15.39757,,,,,,,,,,
1029798,Mozolov Solar Power Plant,Solar,1.6,,PV,,,FVE Mozolov,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1941,,,,,,,Operating,Czech Republic,,49.6106,15.46467,,,,,,,,,,
1029799,Domaželice Solar Power Plant,Solar,1,,PV,,,Tatanka,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11627,,,,,,,Operating,Czech Republic,,49.428,17.55148,,,,,,,,,,
1029800,Velký Týnec Solar Power Plant,Solar,1.4,,PV,,,MJM - Agro,,,CEZ Group,https://www.cez.cz/en/power-plants-and-environment/solar-power-plants.html,,,,,,,Operating,Czech Republic,,http://www.elektrarny.pro/detail.php?id=8938,49.56408,,,,,,,,,,
1029801,Velký Újezd Solar Power Plant,Solar,1.9,,PV,,,Rolas FVE,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=10758,,,,,,,Operating,Czech Republic,,49.5704,17.47576,,,,,,,,,,
1029802,Polom Solar Power Plant,Solar,1.5,,PV,,,FVE Polom,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1950,,,,,,,Operating,Czech Republic,,49.5748,17.86082,,,,,,,,,,
1029803,Hustopeče nad Bečvou Solar Power Plant,Solar,1.3,,PV,,,Sunpema Energy,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11567,,,,,,,Operating,Czech Republic,,49.5259,17.88355,,,,,,,,,,
1029804,Čejetice Solar Power Plant,Solar,2.5,,PV,,,L - Contact Čej,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7027,,,,,,,Operating,Czech Republic,,49.2495,14.01009,,,,,,,,,,
1029805,Dobev Solar Power Plant,Solar,2.5,,PV,,,BZK Plus,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=7027,,,,,,,Operating,Czech Republic,,49.2974,14.05922,,,,,,,,,,
1029806,Bušanovice Solar Power Plant,Solar,2,,PV,,,Korowatt as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11205,,,,,,,Operating,Czech Republic,,49.1205,13.93321,,,,,,,,,,
1029807,Těšovice Solar Power Plant,Solar,1,,PV,,,Eli Energy as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=1359,,,,,,,Operating,Czech Republic,,49.0416,14.02117,,,,,,,,,,
1029808,Strašice Solar Power Plant,Solar,3.3,,PV,,,Sluneční Park as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11112,,,,,,,Operating,Czech Republic,,49.7285,13.76117,,,,,,,,,,
1029809,Nihošovice Solar Power Plant,Solar,1.5,,PV,,,Solar park Nihošovice as,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11205,,,,,,,Operating,Czech Republic,,49.1927,13.86118,,,,,,,,,,
1029810,Držovice Solar Power Plant,Solar,1.6,,PV,,,Tower of Power Alfa,,,Elektrarny,http://www.elektrarny.pro/detail.php?id=11835,,,,,,,Operating,Czech Republic,,49.4826,17.13449,,,,,,,,,,
