old_id,PowerWatch ID,change?,Name,Fuel,Capacity (MW),Location,Plant Type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Municipality,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1007726,1007726,,PARQUE EOLICO VILLANUEVA II,Wind,18.4,,Wind,2009,,"PARQUES EOLICOS DE VILLANUEVA, S.L.U.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jarafuel,,,,,,,
1007725,1007725,,PARQUE EOLICO VILLACIERVOS,Wind,39.6,,Wind,,,"PROMOCIONES ENERGETICAS ECOLOGICAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Villaciervos,,,,,,,
1007724,1007724,,PARQUE EOLICO VILLACASTIN,Wind,14.52,,Wind,2000,,"PARQUE EOLICO ALTOS DEL VOLTOYA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4763,,,,,,,,Spain,,,,,,Villacastin,,,,,,,
1007722,1007723,,PARQUE EOLICO VILLABANDIN I,Wind,42.4,,Wind,,,"CANNON POWER ESPANA, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Murias de Paredes,,,,,,,
1007723,1007723,,PARQUE EOLICO VILLABANDIN II,Wind,37.6,,Wind,,,"CANNON POWER ESPANA,S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Murias de Paredes,,,,,,,
1007721,1007722,,PARQUE EOLICO VIENTO DE ALCALA,Wind,26,,Wind,2007,,"CORPORACION ACCIONA EOLICA S.L.U,",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4443,,,,,,,,Spain,,,,,,Alcala de los Gazules,,,,,,,
1007722,1007722,,PARQUE EOLICO VIENTO DE ALCALA,Wind,12,,Wind,2008,,"CORPORACION ACCIONA EOLICA S.L.U,",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4445,,,,,,,,Spain,,,,,,Alcala de los Gazules,,,,,,,
1007721,1007721,,PARQUE EOLICO VIANOS,Wind,40,,Wind,,,"ENDESA, COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Vianos,,,,,,,
1007720,1007720,,PARQUE EOLICO VALZARZOSO,Wind,50,,Wind,,,"ENERGIAS EOLICAS DE EXTREMADURA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Garciaz,,,,,,,
1007719,1007719,,PARQUE EOLICO VALMEDIANO,Wind,44.88,,Wind,,,"ENERGIAS EOLICAS EUROPEAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Olmillos de Castro,,,,,,,
1007718,1007718,,PARQUE EOLICO VALLE DE GONI,Wind,24.6,,Wind,,,"ENERGIA HIDROELECTRICA NAVARRA, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4144,,,,,,,,Spain,,,,,,Goni,,,,,,,
1007717,1007717,,PARQUE EOLICO VALDELUCIO,Wind,36.3,,Wind,,,"ENDESA COGEGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4764,,,,,,,,Spain,,,,,,Valle de Valdelucio,,,,,,,
1007716,1007716,,PARQUE EOLICO VALDELAORDEN,Wind,33,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4892,,,,,,,,Spain,,,,,,Deleitosa,,,,,,,
1007715,1007715,,PARQUE EOLICO VALDELACASA,Wind,34.32,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4241,,,,,,,,Spain,,,,,,Garvin,,,,,,,
1007714,1007714,,PARQUE EOLICO VALDEFUENTES,Wind,28,,Wind,2009,,IBERDROLA RENOVABLES ANDALUCIA S.A.U.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2826,,,,,,,,Spain,,,,,,Almendro (El),,,,,,,
1007713,1007713,,PARQUE EOLICO VALDEAJOS,Wind,49.3,,Wind,,,"SOCIEDAD GESTION RECURSOS ENERGETICOS,SA",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Sargentes de la Lora,,,,,,,
1007712,1007712,,PARQUE EOLICO VALCAIRE,Wind,16,,Wind,2012,,"PARQUE EOLICO VALCAIRE, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4691,,,,,,,,Spain,,,,,,Padul,,,,,,,
1007711,1007711,,PARQUE EOLICO TRIBUNAL,Wind,25.5,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Navalperal de Tormes,,,,,,,
1007710,1007710,,PARQUE EOLICO TRES VILLAS,Wind,49.5,,Wind,2009,,"UNIWINDET PARQUE EOLICO TRES VILLLAS, S.L",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tres Villas (Las),,,,,,,
1007709,1007709,,PARQUE EOLICO TORNADIZOS DE AVILA,Wind,24.8,,Wind,,,"ELECNOR, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tornadizos de Avila,,,,,,,
1007708,1007708,,PARQUE EOLICO TORDELRABANO,Wind,49.3,,Wind,,,"IBERDROLA ENERGIAS RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Alcolea de las Penas,,,,,,,
1007707,1007707,,PARQUE EOLICO TOBARRA,Wind,29.6,,Wind,,,"ENDESA, COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4017,,,,,,,,Spain,,,,,,Tobarra,,,,,,,
1007705,1007705,,"PARQUE EOLICO TEJONERO (FASES I, II, III, IV Y V)",Wind,16,,Wind,2009,,EOLICA LA JANDA S.L.U.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4045,,,,,,,,Spain,,,,,,Vejer de la Frontera,,,,,,,
1007706,1007705,,"PARQUE EOLICO TEJONERO (FASES I, II, III, IV Y V)",Wind,14,,Wind,2009,,EOLICA LA JANDA S.L.U.,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4046,,,,,,,,Spain,,,,,,Vejer de la Frontera,,,,,,,
1007704,1007704,,PARQUE EOLICO TAHIVILLA,Wind,30,,Wind,,,"DESARROLLOS EOLICOS DE TARIFA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4631,,,,,,,,Spain,,,,,,Tarifa,,,,,,,
1007703,1007703,,PARQUE EOLICO TACICA DE PLATA,Wind,22,,Wind,2008,,"SISTEMAS ENERGETICOS TACICA DE PLATA, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abla,,,,,,,
1007702,1007702,,PARQUE EOLICO TABUENCA,Wind,22.5,,Wind,,,"TAIM NEG MICON EOLICA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4177,,,,,,,,Spain,,,,,,Tabuenca,,,,,,,
1007701,1007701,,PARQUE EOLICO TABLADA,Wind,49.3,,Wind,,,"SOC.GESTION RECURSOS ENERGETICOS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Tubilla del Agua,,,,,,,
1007700,1007700,,PARQUE EOLICO SORATXIPI,Wind,15.6,,Wind,,,"ENERGIA HIDROELECTRICA NAVARRA, S.A",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2137,,,,,,,,Spain,,,,,,Beintza-Labaien,,,,,,,
1007699,1007699,,PARQUE EOLICO SON SALOMO,Wind,21.6,,Wind,,,ROGER SCHERER,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ciutadella de Menorca,,,,,,,
1007698,1007698,,PARQUE EOLICO SOLANA,Wind,29.7,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ceclavin,,,,,,,
1007697,1007697,,PARQUE EOLICO SILLERO,Wind,31.68,,Wind,,,"GRUPO AUXILIAR METALURGICO, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Valmadrid,,,,,,,
1007696,1007696,,PARQUE EOLICO SIERREZUELA,Wind,26.4,,Wind,,,"DYTA EOLICA DE CASTILLA LA MANCHA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Baides,,,,,,,
1007695,1007695,,PARQUE EOLICO SIERRA SOLANA DE LOS RUICES,Wind,16.8,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007694,1007694,,PARQUE EOLICO SIERRA SECA,Wind,33.75,,Wind,,,"EVOLUCION 2000, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Moratalla,,,,,,,
1007693,1007693,,PARQUE EOLICO SIERRA PEDRERA,Wind,24,,Wind,,,"M.TORRES DESARROLLOS ENERGETICOS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-3671,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007692,1007692,,PARQUE EOLICO SIERRA MINISTRA,Wind,31.2,,Wind,,,"ENDESA COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4673,,,,,,,,Spain,,,,,,Siguenza,,,,,,,
1007691,1007691,,PARQUE EOLICO SIERRA MENERA II,Wind,39.95,,Wind,,,"IBERDROLA ENERGIAS RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Piqueras,,,,,,,
1007689,1007690,,PARQUE EOLICO SIERRA LARGA,Wind,50,,Wind,,,"M.TORRES DESARROLLOS ENERGETICOS, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007690,1007690,,PARQUE EOLICO SIERRA LARGA,Wind,48,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007688,1007689,,PARQUE EOLICO SIERRA LACERA,Wind,37.6,,Wind,2010,,"ELECDEY MURCIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4824,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007688,1007689,,PARQUE EOLICO SIERRA LACERA,Wind,38.28,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4173,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007689,1007689,,PARQUE EOLICO SIERRA LACERA,Wind,36.1,,Wind,,,"ELECDEY MURCIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007688,1007688,,PARQUE EOLICO SIERRA GORDA,Wind,26.4,,Wind,,,"ENDESA COGENERACION Y RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4674,,,,,,,,Spain,,,,,,Atienza,,,,,,,
1007687,1007687,,PARQUE EOLICO SIERRA GIBALTO,Wind,16.5,,Wind,,,COMPANIA EOLICA GRANADINA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Loja,,,,,,,
1007686,1007686,,PARQUE EOLICO SIERRA ELGEA,Wind,26.97,,Wind,,,"EOLICAS DE EUSKADI, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2184,,,,,,,,Spain,,,,,,San Millan/Donemiliaga,,,,,,,
1007685,1007685,,PARQUE EOLICO SIERRA DEL TELENO,Wind,45,,Wind,,,"PROMOCIONES ENERGETICAS DEL BIERZO, S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2032,,,,,,,,Spain,,,,,,Ponferrada,,,,,,,
1007684,1007684,,PARQUE EOLICO SIERRA DEL PUERTO,Wind,24.65,,Wind,,,"URBAENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Calasparra,,,,,,,
1007683,1007683,,PARQUE EOLICO SIERRA DEL ORO,Wind,26,,Wind,,,"URBAENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,38.270926,-1.376821,,,Cieza,,,,,,,
1007682,1007682,,PARQUE EOLICO SIERRA DEL MOLAR,Wind,49.5,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA,S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4202,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007681,1007681,,PARQUE EOLICO SIERRA DEL MADERO I,Wind,14.85,,Wind,,,"PARQUE EOLICO SIERRA DEL MADERO,SA.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4912,,,,,,,,Spain,,,,,,Olvega,,,,,,,
1007680,1007680,,PARQUE EOLICO SIERRA DEL ESCABEZADO,Wind,20.4,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2576,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007679,1007679,,PARQUE EOLICO SIERRA DEL CORQUE,Wind,10.2,,Wind,,,"URBAENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2578,,,,,,,,Spain,,,,,,Fortuna,,,,,,,
1007678,1007678,,PARQUE EOLICO SIERRA DEL CARCHE,Wind,33,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4751,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007677,1007677,,PARQUE EOLICO SIERRA DEL BUEY,Wind,29.75,,Wind,,,ENERGIA RENOVABLES DE LA REG. DE MURCIA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2187,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007676,1007676,,PARQUE EOLICO SIERRA DE SALVATIERRA,Wind,27.06,,Wind,,,"GAMESA ENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4185,,,,,,,,Spain,,,,,,Castanar de Ibor,,,,,,,
1007675,1007675,,PARQUE EOLICO SIERRA DE SALINAS,Wind,49.5,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007674,1007674,,PARQUE EOLICO SIERRA DE ROLDANA,Wind,29.7,,Wind,,,"ENERGIAS EOLICAS EUROPEAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4551,,,,,,,,Spain,,,,,,Olmillos de Castro,,,,,,,
1007673,1007673,,PARQUE EOLICO SIERRA DE RICOTE,Wind,14.5,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Ricote,,,,,,,
1007672,1007672,,PARQUE EOLICO SIERRA DE QUIBAS,Wind,23.4,,Wind,,,"URBAENERGIA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Abanilla,,,,,,,
1007671,1007671,,PARQUE EOLICO SIERRA DE PELA,Wind,34,,Wind,,,"CORPORACION EOLICA CESA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4030,,,,,,,,Spain,,,,,,Cantalojas,,,,,,,
1007670,1007670,,PARQUE EOLICO SIERRA DE ORICHE,Wind,14.52,,Wind,,,"PARQUE EOLICO ARAGON, A.I.E.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4188,,,,,,,,Spain,,,,,,Allueva,,,,,,,
1007668,1007669,,PARQUE EOLICO SIERRA DE MORRONES,Wind,45.54,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA,S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4512,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007669,1007669,,PARQUE EOLICO SIERRA DE MORRONES,Wind,16.15,,Wind,,,ENERGIAS REN. REGION DE MURCIA,,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4084,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007668,1007668,,PARQUE EOLICO SIERRA DE MORATALLA,Wind,26.4,,Wind,,,"LINEA 10 DE INGENIERIA ARQUITECTURA,S.L.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Moratalla,,,,,,,
1007667,1007667,,PARQUE EOLICO SIERRA DE LOS GOMEZ,Wind,10.5,,Wind,,,"DOSMA, PROMOCIONES Y DESARROLLOS ENERGET",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Fuente Alamo de Murcia,,,,,,,
1007665,1007666,,PARQUE EOLICO SIERRA DE LOS GAVILANES,Wind,49.5,,Wind,,,"IBERDROLA DIVERSIFICACION, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2024,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007666,1007666,,PARQUE EOLICO SIERRA DE LOS GAVILANES,Wind,21,,Wind,,,"PROVENTO RENOVABLES, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4590,,,,,,,,Spain,,,,,,Jumilla,,,,,,,
1007665,1007665,,PARQUE EOLICO SIERRA DE LAS PANSAS,Wind,24.4,,Wind,,,"ENERGIA HIDROELECTRICA DE NAVARRA, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-4750,,,,,,,,Spain,,,,,,Yecla,,,,,,,
1007664,1007664,,PARQUE EOLICO SIERRA DE LAS CAVERNAS,Wind,49.5,,Wind,,,"ENERGIAS EOLICAS EUROPEAS, S.A.",,,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-5103,,,,,,,,Spain,,,,,,Faramontanos de Tabara,,,,,,,
