PowerWatch ID,Name,Fuel,Capacity (MW),Location,Plant type,Commissioning Year,Units,Owner,Annual Generation (GWh),Other,Source,URL,Efficiency,Fuel Consumption (gm/kWh),Peak Load MW,Load Factor,Capacity Factor,Availability,Status,Country,Grid Balancing Area,Latitude,Longitude,Secondary Fuel,Address,Town,Postal Code,Cooling Type,Cooling Source,Grid Connection,Natural_Language,CO2_annual_reported,CO2_tCO2/MWh
1024050,Leffincourt,Wind,20,Leffincourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.3812,4.55038,,,,,,,,,,
1024051,Saulces-Champenoises,Wind,20,Saulces-Champenoises,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.4465,4.50424,,,,,,,,,,
1024049,Lehaucourt,Wind,20,Lehaucourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9116,3.27768,,,,,,,,,,
1024059,Prouville,Wind,20,Prouville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.1561,2.12993,,,,,,,,,,
1024058,Coupelle-Vieille,Wind,20,Coupelle-Vieille,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.5328,2.07722,,,,,,,,,,
1024061,Le Port,Solar,19.97097,Le Port,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,-20.950068,55.314866,,,,,,,,,,
1024062,Bonnières,Wind,19.95,Bonnières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.237,2.26849,,,,,,,,,,
1024063,Laruns,Hydro,19.739,Laruns,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.8923,-0.41982,,,,,,,,,,
1024064,Kergrist,Wind,19.7,Kergrist,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.1474,-2.92864,,,,,,,,,,
1024066,Bouin,Wind,19.5,Bouin,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.9811,-2.00447,,,,,,,,,,
1024065,Pont-Melvez,Wind,19.5,Pont-Melvez,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.4743,-3.28472,,,,,,,,,,
1024067,Strasbourg,Biomass,19.446,Strasbourg,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5716,7.76783,,,,,,,,,,
1024068,Mios,Solar,19.285,Mios,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.6177,-0.89585,,,,,,,,,,
1024069,Saint-Martin-de-Crau,Solar,18.7102,Saint-Martin-de-Crau,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6121,4.85636,,,,,,,,,,
1024070,Clermont-Ferrand,Biomass,18.62,Clermont-Ferrand,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.7859,3.1156,,,,,,,,,,
1024071,Saint-Jean-Lachalm,Wind,18.6,Saint-Jean-Lachalm,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.942,3.72387,,,,,,,,,,
1024072,Saint-Jean-de-Folleville,Biomass,18.484,Saint-Jean-de-Folleville,,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.5056,0.49981,,,,,,,,,,
1024073,Saint-Cirgues-en-Montagne,Wind,18.45,Saint-Cirgues-en-Montagne,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.7679,4.08832,,,,,,,,,,
1024075,Sévigny-Waleppe,Wind,18.45,Sévigny-Waleppe,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6174,4.08027,,,,,,,,,,
1024074,Renneville,Wind,18.45,Renneville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.6513,4.13598,,,,,,,,,,
1024076,Épehy,Wind,18.4,Épehy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0062,3.13293,,,,,,,,,,
1024077,Béziers,Solar,18.39573,Béziers,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.3476,3.23081,,,,,,,,,,
1024079,Verchin,Wind,18.2,Verchin,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.4939,2.18039,,,,,,,,,,
1024078,Hézecques,Wind,18.2,Hézecques,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.5342,2.19109,,,,,,,,,,
1024081,Talizat,Wind,18,Talizat,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.1231,3.05338,,,,,,,,,,
1024082,Vatan,Wind,18,Vatan,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.0539,1.8255,,,,,,,,,,
1024083,Pannecé,Wind,18,Pannecé,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.488,-1.21583,,,,,,,,,,
1024089,Ouanne,Wind,18,Ouanne,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.6577,3.4191,,,,,,,,,,
1024084,Guigneville,Wind,18,Guigneville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.2157,2.17305,,,,,,,,,,
1024085,Souilly,Wind,18,Souilly,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.0294,5.30135,,,,,,,,,,
1024088,Hombleux,Wind,18,Hombleux,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7434,2.99159,,,,,,,,,,
1024080,Beaurevoir,Wind,18,Beaurevoir,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.9967,3.32945,,,,,,,,,,
1024086,Achiet-le-Grand,Wind,18,Achiet-le-Grand,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.1327,2.77911,,,,,,,,,,
1024087,Chelers,Wind,18,Chelers,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.3818,2.48783,,,,,,,,,,
1024090,Saint-Amand-sur-Fion,Wind,17.9,Saint-Amand-sur-Fion,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.8267,4.61092,,,,,,,,,,
1024091,Névian,Wind,17.85,Névian,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.2038,2.8857,,,,,,,,,,
1024092,Rethonvillers,Wind,17.7,Rethonvillers,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7362,2.85593,,,,,,,,,,
1024093,Le Plessis-Gassot,Biomass,17.6,Le Plessis-Gassot,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.0361,2.41501,,,,,,,,,,
1024094,Caulières,Wind,17.5,Caulières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7864,1.89936,,,,,,,,,,
1024095,Vron,Wind,17.2,Vron,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.3162,1.76459,,,,,,,,,,
1024096,Saint-Benoît,Solar,17.06567,Saint-Benoît,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,-21.03769,55.685236,,,,,,,,,,
1024097,Barre,Wind,17.03,Barre,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7433,2.81557,,,,,,,,,,
1024098,Conilhac-de-la-Montagne,Wind,17,Conilhac-de-la-Montagne,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.9788,2.20534,,,,,,,,,,
1024099,Bussière-Saint-Georges,Wind,17,Bussière-Saint-Georges,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.4018,2.15459,,,,,,,,,,
1024100,Derval,Wind,17,Derval,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.6577,-1.67756,,,,,,,,,,
1024101,Corroy,Wind,17,Corroy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7025,3.95761,,,,,,,,,,
1024102,Baie-Mahault,Solar,16.98945,Baie-Mahault,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,16.2516,-61.5922,,,,,,,,,,
1024103,Conilhac-Corbières,Wind,16.7,Conilhac-Corbières,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.1849,2.71637,,,,,,,,,,
1024105,Saint-Philbert-de-Bouaine,Wind,16.4,Saint-Philbert-de-Bouaine,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.9925,-1.5071,,,,,,,,,,
1024104,Rouy-le-Petit,Wind,16.4,Rouy-le-Petit,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7656,2.95276,,,,,,,,,,
1024106,Gonfreville,Wind,16.31,Gonfreville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.2312,-1.40309,,,,,,,,,,
1024107,La Tâche,Wind,16.304,La Tâche,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.87,0.36376,,,,,,,,,,
1024108,Saffré,Wind,16.304,Saffré,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.4913,-1.57927,,,,,,,,,,
1024109,Roche-Charles-la-Mayrand,Wind,16.3,Roche-Charles-la-Mayrand,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.4478,3.02,,,,,,,,,,
1024110,Esparron-de-Verdon,Solar,16.2137,Esparron-de-Verdon,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7433,5.98851,,,,,,,,,,
1024111,Moustéru,Wind,16.2,Moustéru,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5289,-3.23494,,,,,,,,,,
1024112,Hargicourt,Wind,16.2,Hargicourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7132,2.51952,,,,,,,,,,
1024113,Laprugne,Wind,16.08,Laprugne,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.994,3.76233,,,,,,,,,,
1024115,Marsanne,Wind,16,Marsanne,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.6395,4.88331,,,,,,,,,,
1024116,Saint-Quentin-en-Mauges,Wind,16,Saint-Quentin-en-Mauges,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.2888,-0.89878,,,,,,,,,,
1024114,Échalot,Wind,16,Échalot,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.6073,4.8348,,,,,,,,,,
1024119,Moréac,Wind,16,Moréac,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9329,-2.80396,,,,,,,,,,
1024117,Maisons-en-Champagne,Wind,16,Maisons-en-Champagne,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.7366,4.46728,,,,,,,,,,
1024120,Landroff,Wind,16,Landroff,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.9648,6.61717,,,,,,,,,,
1024118,Tellancourt,Wind,16,Tellancourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.509,5.63027,,,,,,,,,,
1024121,Beauchamps,Wind,16,Beauchamps,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0186,1.52408,,,,,,,,,,
1024122,Licq-Athérey,Hydro,15.909,Licq-Athérey,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.0554,-0.87873,,,,,,,,,,
1024123,Livet-et-Gavet,Hydro,15.9,Livet-et-Gavet,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0905,5.91878,,,,,,,,,,
1024124,Sainte-Rose,Solar,15.72967,Sainte-Rose,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,-21.135532,55.793592,,,,,,,,,,
1024125,Mirande,Solar,15.65343,Mirande,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5186,0.41048,,,,,,,,,,
1024126,Bressuire,Wind,15.65,Bressuire,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.8545,-0.4796,,,,,,,,,,
1024127,Brusque,Wind,15.6,Brusque,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.7645,2.94818,,,,,,,,,,
1024128,Le Margnès,Wind,15.1,Le Margnès,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.6525,2.59979,,,,,,,,,,
1024129,Le Lamentin,Solar,15.02184,Le Lamentin,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,14.6247,-60.9936,,,,,,,,,,
1024130,Coren,Wind,15,Coren,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.0873,3.10857,,,,,,,,,,
1024131,Liniez,Wind,15,Liniez,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.014,1.75697,,,,,,,,,,
1024132,Le Transloy,Wind,15,Le Transloy,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0506,2.8924,,,,,,,,,,
1024133,Criel-sur-Mer,Wind,14.82,Criel-sur-Mer,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,50.0191,1.32379,,,,,,,,,,
1024135,Queige,Hydro,14.7,Queige,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.7077,6.46513,,,,,,,,,,
1024134,Francheville,Wind,14.7,Francheville,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.8791,4.53948,,,,,,,,,,
1024137,Salaise-sur-Sanne,Biomass,14.6,Salaise-sur-Sanne,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.3441,4.80893,,,,,,,,,,
1024136,Bourgoin-Jallieu,Biomass,14.6,Bourgoin-Jallieu,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,45.6027,5.27377,,,,,,,,,,
1024138,Sauto,Hydro,14.528,Sauto,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,42.5155,2.14877,,,,,,,,,,
1024139,Autremencourt,Wind,14.5,Autremencourt,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.7049,3.79391,,,,,,,,,,
1024140,Bordeaux,Solar,14.48465,Bordeaux,PV,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,44.8579,-0.57358,,,,,,,,,,
1024141,Le Mans,Biomass,14.375,Le Mans,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,47.9889,0.20002,,,,,,,,,,
1024142,Ablaincourt-Pressoir,Wind,14.35,Ablaincourt-Pressoir,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.8414,2.82471,,,,,,,,,,
1024143,Vaux-le-Pénil,Biomass,14.302,Vaux-le-Pénil,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,48.5244,2.69789,,,,,,,,,,
1024144,Villers-Saint-Paul,Biomass,14.3,Villers-Saint-Paul,Sub-critical Thermal,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,49.2885,2.49296,,,,,,,,,,
1024145,Millac,Hydro,14.1,Millac,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,46.1954,0.70545,,,,,,,,,,
1024147,Fos-sur-Mer,Wind,14,Fos-sur-Mer,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.4557,4.90423,,,,,,,,,,
1024149,Villeveyrac,Wind,14,Villeveyrac,Onshore Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,,,,,,,Operating,France,,43.5006,3.59326,,,,,,,,,,
